epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11826.7,0.57104,0.38327,0.96416,0.99647,0.99445,0.99384,0.93434,0.43299,0.20622,0.82881,0.005842,0.005842,0.005842
44,12100.7,0.57166,0.3804,0.95964,0.99636,0.99452,0.99386,0.9345,0.43208,0.20575,0.828,0.005743,0.005743,0.005743
45,12373.2,0.56499,0.37409,0.95739,0.99642,0.99459,0.99391,0.93464,0.43148,0.20515,0.82753,0.005644,0.005644,0.005644
46,12643.2,0.5628,0.37419,0.96009,0.99637,0.99429,0.99393,0.93459,0.43098,0.20453,0.82715,0.005545,0.005545,0.005545
47,12918,0.56404,0.37386,0.95914,0.99643,0.99429,0.99395,0.93486,0.43036,0.20405,0.82679,0.005446,0.005446,0.005446
48,13190.2,0.56219,0.36691,0.96065,0.99655,0.99431,0.99397,0.93474,0.42977,0.20365,0.82658,0.005347,0.005347,0.005347
49,13460.4,0.55381,0.36136,0.95276,0.99651,0.99442,0.99396,0.93505,0.42939,0.2031,0.82617,0.005248,0.005248,0.005248
50,13730.7,0.55354,0.36257,0.95242,0.99658,0.99446,0.99395,0.93505,0.42895,0.20276,0.82595,0.005149,0.005149,0.005149
51,14001.2,0.5456,0.35852,0.94938,0.99654,0.9944,0.99397,0.93542,0.42841,0.20202,0.82547,0.00505,0.00505,0.00505
52,14274.6,0.55193,0.36019,0.95294,0.99671,0.99422,0.99396,0.93548,0.4279,0.20155,0.82515,0.004951,0.004951,0.004951
53,14546.6,0.54492,0.3544,0.95119,0.99672,0.99429,0.99397,0.93565,0.4274,0.20129,0.82487,0.004852,0.004852,0.004852
54,14821.5,0.54033,0.34959,0.94752,0.99671,0.99435,0.99395,0.93585,0.42689,0.20087,0.82463,0.004753,0.004753,0.004753
55,15095.7,0.5426,0.34869,0.94793,0.99672,0.99421,0.99395,0.93602,0.42622,0.20054,0.82426,0.004654,0.004654,0.004654
56,15317.9,0.53385,0.34345,0.94176,0.99672,0.99418,0.99395,0.93613,0.42562,0.20005,0.82396,0.004555,0.004555,0.004555
57,15534.6,0.53732,0.34522,0.94655,0.99668,0.99405,0.99395,0.93643,0.4253,0.19984,0.82381,0.004456,0.004456,0.004456
58,15754.5,0.5391,0.34354,0.94669,0.99671,0.99405,0.99395,0.93645,0.42458,0.1993,0.82343,0.004357,0.004357,0.004357
59,15973.8,0.52488,0.33561,0.93989,0.99671,0.99405,0.99396,0.93663,0.42405,0.1991,0.8232,0.004258,0.004258,0.004258
60,16193,0.52774,0.33746,0.94134,0.99673,0.99406,0.99396,0.9369,0.42372,0.19858,0.82297,0.004159,0.004159,0.004159
61,16413.4,0.5252,0.33286,0.94067,0.99676,0.99406,0.99396,0.93703,0.4233,0.19809,0.8228,0.00406,0.00406,0.00406
62,16632,0.52066,0.32857,0.93771,0.99673,0.99406,0.99396,0.93722,0.42271,0.19772,0.82256,0.003961,0.003961,0.003961
63,16850.4,0.52163,0.33028,0.93866,0.99688,0.99418,0.99398,0.93742,0.42223,0.19736,0.82229,0.003862,0.003862,0.003862
64,17070.2,0.5195,0.3277,0.93722,0.99686,0.99416,0.99397,0.93781,0.42165,0.19681,0.82209,0.003763,0.003763,0.003763
65,17288.5,0.51705,0.32433,0.9369,0.99688,0.99422,0.99398,0.93797,0.42107,0.19665,0.82185,0.003664,0.003664,0.003664
66,17508.4,0.51302,0.32406,0.93334,0.9969,0.9942,0.99398,0.93832,0.4205,0.19611,0.82161,0.003565,0.003565,0.003565
67,17728.4,0.51157,0.31849,0.93399,0.99694,0.9942,0.99399,0.93834,0.42003,0.1958,0.8214,0.003466,0.003466,0.003466
68,17946.8,0.50805,0.31601,0.93166,0.99704,0.99446,0.99399,0.93853,0.41947,0.1951,0.82116,0.003367,0.003367,0.003367
69,18166.8,0.50295,0.31435,0.93007,0.99705,0.99447,0.994,0.93865,0.41896,0.19468,0.82088,0.003268,0.003268,0.003268
70,18385.1,0.50051,0.31262,0.92717,0.99719,0.9946,0.99402,0.93885,0.41846,0.19433,0.82053,0.003169,0.003169,0.003169
71,18605.7,0.49694,0.30783,0.92651,0.99716,0.99463,0.99399,0.9389,0.41799,0.19384,0.82019,0.00307,0.00307,0.00307
72,18825.5,0.49962,0.31128,0.92714,0.9972,0.99466,0.99403,0.93868,0.41726,0.19366,0.81973,0.002971,0.002971,0.002971
73,19044.8,0.49098,0.30319,0.92418,0.99724,0.99476,0.99402,0.93901,0.41679,0.19323,0.81941,0.002872,0.002872,0.002872
74,19263.7,0.4879,0.30165,0.92088,0.99722,0.99478,0.99402,0.93899,0.41611,0.19286,0.81894,0.002773,0.002773,0.002773
75,19481.9,0.49211,0.29959,0.92347,0.99721,0.99479,0.99403,0.93937,0.41554,0.19261,0.81842,0.002674,0.002674,0.002674
76,19701.6,0.48755,0.29698,0.92071,0.99722,0.99478,0.99403,0.93959,0.41484,0.19231,0.81794,0.002575,0.002575,0.002575
77,19920.8,0.48124,0.29258,0.91843,0.99711,0.99476,0.99403,0.93992,0.41404,0.19169,0.81746,0.002476,0.002476,0.002476
78,20140.2,0.47931,0.2913,0.91561,0.99711,0.99474,0.99404,0.94009,0.41345,0.19125,0.81691,0.002377,0.002377,0.002377
