epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,9025.82,0.58751,0.39704,0.97243,0.99611,0.99386,0.99331,0.93215,0.43227,0.20263,0.83135,0.008614,0.008614,0.008614
44,9243.94,0.58397,0.39764,0.97075,0.99624,0.99401,0.99332,0.93195,0.43178,0.20162,0.8312,0.008581,0.008581,0.008581
45,9451.1,0.58419,0.39332,0.96871,0.99601,0.99417,0.99329,0.9325,0.43113,0.20094,0.83101,0.008548,0.008548,0.008548
46,9656.87,0.57739,0.38955,0.96731,0.99594,0.99393,0.99326,0.93288,0.43064,0.20075,0.8307,0.008515,0.008515,0.008515
47,9863.22,0.57494,0.38973,0.96495,0.99631,0.99392,0.99329,0.93258,0.42985,0.20034,0.83045,0.008482,0.008482,0.008482
48,10070.5,0.5756,0.38425,0.96606,0.99633,0.99394,0.99329,0.93289,0.42963,0.20018,0.83036,0.008449,0.008449,0.008449
49,10276.7,0.57145,0.38429,0.96419,0.99657,0.99421,0.99379,0.93311,0.42941,0.1997,0.83031,0.008416,0.008416,0.008416
50,10483.8,0.57475,0.38655,0.96509,0.99629,0.99416,0.9938,0.93313,0.42925,0.19934,0.83013,0.008383,0.008383,0.008383
51,10689.4,0.5729,0.38738,0.96678,0.99626,0.99418,0.99382,0.9333,0.42886,0.19895,0.83007,0.00835,0.00835,0.00835
52,10896.4,0.57286,0.3857,0.96476,0.99608,0.99426,0.9938,0.93309,0.42857,0.19895,0.82999,0.008317,0.008317,0.008317
53,11102,0.5679,0.37976,0.96105,0.99602,0.99414,0.9938,0.93346,0.42815,0.19855,0.82978,0.008284,0.008284,0.008284
54,11308.4,0.56818,0.37554,0.96125,0.99614,0.99411,0.99382,0.93348,0.42768,0.19841,0.82972,0.008251,0.008251,0.008251
55,11515.9,0.56663,0.38332,0.9624,0.99604,0.99408,0.99382,0.93351,0.42728,0.19822,0.82971,0.008218,0.008218,0.008218
56,11722,0.56545,0.37717,0.96084,0.99595,0.99431,0.99382,0.93351,0.42677,0.19808,0.82953,0.008185,0.008185,0.008185
57,11929.6,0.56113,0.37714,0.96088,0.99613,0.99442,0.99383,0.93357,0.42639,0.19786,0.82945,0.008152,0.008152,0.008152
58,12134.9,0.56557,0.37555,0.96533,0.99615,0.9944,0.99383,0.93368,0.42623,0.19764,0.82942,0.008119,0.008119,0.008119
59,12341.8,0.55907,0.37454,0.95886,0.99602,0.99439,0.99383,0.93351,0.42581,0.1972,0.82928,0.008086,0.008086,0.008086
60,12547.7,0.55972,0.37589,0.95931,0.996,0.99449,0.99383,0.93359,0.42562,0.19725,0.82912,0.008053,0.008053,0.008053
61,12753.8,0.55557,0.36851,0.95455,0.9959,0.99447,0.99385,0.9337,0.42542,0.19694,0.82901,0.00802,0.00802,0.00802
62,12961.5,0.56023,0.37386,0.95982,0.99598,0.99458,0.99385,0.93375,0.42513,0.19679,0.82897,0.007987,0.007987,0.007987
63,13167.6,0.55811,0.37134,0.95828,0.996,0.99463,0.99388,0.93388,0.4246,0.19619,0.82876,0.007954,0.007954,0.007954
64,13374.7,0.55868,0.37246,0.96221,0.99609,0.99467,0.99388,0.93393,0.42404,0.19589,0.82866,0.007921,0.007921,0.007921
65,13580.6,0.5576,0.3718,0.95942,0.99605,0.9947,0.99388,0.93394,0.4237,0.19552,0.82854,0.007888,0.007888,0.007888
66,13787.1,0.55685,0.3661,0.95613,0.99599,0.99471,0.99388,0.93416,0.42351,0.19523,0.82835,0.007855,0.007855,0.007855
67,13993.8,0.55635,0.36839,0.9569,0.99611,0.99468,0.99389,0.93428,0.42331,0.19509,0.82814,0.007822,0.007822,0.007822
68,14200.2,0.55416,0.37051,0.95596,0.99623,0.99477,0.9939,0.93443,0.4231,0.19506,0.82794,0.007789,0.007789,0.007789
69,14407.9,0.55044,0.36412,0.95331,0.99619,0.99474,0.9939,0.93433,0.42248,0.1946,0.82757,0.007756,0.007756,0.007756
70,14614.1,0.553,0.36562,0.95372,0.99628,0.9949,0.99391,0.93465,0.42204,0.19426,0.8273,0.007723,0.007723,0.007723
71,14821.2,0.54879,0.36018,0.95371,0.9963,0.99491,0.99391,0.93431,0.4217,0.19428,0.82716,0.00769,0.00769,0.00769
72,15027.2,0.54838,0.35909,0.95204,0.99632,0.99503,0.99391,0.9347,0.42125,0.194,0.82703,0.007657,0.007657,0.007657
73,15233.8,0.5471,0.3611,0.95054,0.99638,0.99505,0.99392,0.93483,0.42116,0.19362,0.82684,0.007624,0.007624,0.007624
